"","상호명","지점명","상권업종대분류명","상권업종중분류명","상권업종소분류명","행정동명","도로명주소","경도","위도","행정동코드"
"173","에르마노키즈카페",NA,"음식","커피점/카페","커피전문점/카페/다방","명일1동","서울특별시 강동구 상암로 195",127.144176789332,37.546617181965,1174053000
"174","CAFEB",NA,"음식","커피점/카페","커피전문점/카페/다방","반포4동","서울특별시 서초구 신반포로 176",127.00239321346,37.5039300142165,1165058100
"175","여성건강카페화음",NA,"음식","커피점/카페","커피전문점/카페/다방","녹번동","서울특별시 은평구 은평로 195",126.928802899942,37.6024450164653,1138051000
"176","누아네",NA,"음식","커피점/카페","커피전문점/카페/다방","용산2가동","서울특별시 용산구 신흥로 103",126.984522673354,37.5448655355812,1117052000
"177","사주카페",NA,"음식","커피점/카페","사주카페","압구정동","서울특별시 강남구 도산대로51길 37",127.037989437328,37.5257153980974,1168054500
"178","커피오카",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 압구정로50길 14",127.037854444289,37.5274172859935,1168054500
"179","착한커피",NA,"음식","커피점/카페","커피전문점/카페/다방","구로3동","서울특별시 구로구 디지털로33길 12",126.896142027835,37.4865407988684,1153054000
"180","아름다운사람들의공간",NA,"음식","커피점/카페","커피전문점/카페/다방","둔촌2동","서울특별시 강동구 양재대로98길 21",127.138780413442,37.5307283649091,1174070000
"181","삼무곡",NA,"음식","커피점/카페","커피전문점/카페/다방","혜화동","서울특별시 종로구 대학로11길 23",127.000400639028,37.5820519264019,1111065000
"182","연지다방",NA,"음식","커피점/카페","커피전문점/카페/다방","독산2동","서울특별시 금천구 독산로68길 8",126.902597322586,37.4657506614495,1154562000
"183","훈스커피랩",NA,"음식","커피점/카페","커피전문점/카페/다방","가산동","서울특별시 금천구 가산디지털1로 2",126.887987626062,37.4668214816265,1154551000
"184","동부",NA,"음식","커피점/카페","커피전문점/카페/다방","구의1동","서울특별시 광진구 아차산로 399",127.08702450167,37.5375840696398,1121585000
"185","삼거리커피숍",NA,"음식","커피점/카페","커피전문점/카페/다방","왕십리도선동","서울특별시 성동구 왕십리로 362-1",127.030452644161,37.5643177509017,1120053500
"186","커피바실리아",NA,"음식","커피점/카페","커피전문점/카페/다방","우이동","서울특별시 강북구 삼양로 541",127.012621077917,37.6511291192865,1130564500
"187","평범한카페",NA,"음식","커피점/카페","커피전문점/카페/다방","등촌1동","서울특별시 강서구 공항대로55길 33",126.861332691634,37.5546173265003,1150052000
"188","카페멜로우",NA,"음식","커피점/카페","커피전문점/카페/다방","가락본동","서울특별시 송파구 송이로17길 58-26",127.126543756351,37.5011468331575,1171062000
"189","카페이룸대치점","대치점","음식","커피점/카페","커피전문점/카페/다방","대치2동","서울특별시 강남구 도곡로 510",127.06216110792,37.4990133147849,1168061000
"190","xoxo",NA,"음식","커피점/카페","커피전문점/카페/다방","화양동","서울특별시 광진구 능동로 139",127.071870416413,37.5432957430476,1121571000
"191","lcm",NA,"음식","커피점/카페","커피전문점/카페/다방","다산동","서울특별시 중구 다산로 107",127.009607812556,37.5536565626869,1114062500
"192","JUSTGUINNESS",NA,"음식","커피점/카페","커피전문점/카페/다방","논현1동","서울특별시 강남구 도산대로16길 6",127.024407200618,37.517494517806,1168052100
"193","엔커피",NA,"음식","커피점/카페","커피전문점/카페/다방","가산동","서울특별시 금천구 디지털로9길 99",126.884793976844,37.481667685685,1154551000
"194","율리커피",NA,"음식","커피점/카페","커피전문점/카페/다방","양재1동","서울특별시 서초구 바우뫼로37길 44",127.038568202188,37.4805952678912,1165065100
"195","커피앤브레드",NA,"음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 도산대로25길 38",127.026360971724,37.5220969937796,1168051000
"196","카페알롱제",NA,"음식","커피점/카페","커피전문점/카페/다방","광장동","서울특별시 광진구 아차산로78길 177",127.108246912721,37.5475136618811,1121581000
"197","킹커피",NA,"음식","커피점/카페","커피전문점/카페/다방","장충동","서울특별시 중구 동호로 241",127.006655756522,37.5586325633875,1114058000
"198","카페IN",NA,"음식","커피점/카페","커피전문점/카페/다방","명일1동","서울특별시 강동구 양재대로136길 58",127.146885717596,37.5482316529648,1174053000
"199","빌리엔젤강남",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 테헤란로1길 48",127.027070450886,37.5014326825511,1168064000
"200","카페스타",NA,"음식","커피점/카페","커피전문점/카페/다방","화양동","서울특별시 광진구 능동로 141",127.071970799993,37.5434136687038,1121571000
"201","베이직하우스","B가로수길점","음식","커피점/카페","커피전문점/카페/다방","신사동","서울특별시 강남구 도산대로 133",127.022987688136,37.5179152889488,1168051000
"202","커피빈","광장동대한제지점","음식","커피점/카페","커피전문점/카페/다방","광장동","서울특별시 광진구 아차산로 563",127.102911969818,37.544130344049,1121581000
"203","글로리아진스커피",NA,"음식","커피점/카페","커피전문점/카페/다방","양재1동","서울특별시 서초구 성촌길 67",127.021295161145,37.4655859834609,1165065100
"204","HIPPO커피",NA,"음식","커피점/카페","커피전문점/카페/다방","양재2동","서울특별시 서초구 논현로17길 19",127.04481343327,37.4758432762682,1165065200
"205","빽다방","어린이대공원역점","음식","커피점/카페","커피전문점/카페/다방","군자동","서울특별시 광진구 광나루로 381-1",127.072308882533,37.5480927803923,1121573000
"206","자올카페",NA,"음식","커피점/카페","커피전문점/카페/다방","구의3동","서울특별시 광진구 구의로 40",127.090033360763,37.5413917168552,1121587000
"207","킴스테이블",NA,"음식","커피점/카페","커피전문점/카페/다방","창5동","서울특별시 도봉구 해등로 128",127.040846213045,37.6549661202988,1132051500
"208","베네핏카페",NA,"음식","커피점/카페","커피전문점/카페/다방","신촌동","서울특별시 서대문구 신촌로 113",126.93855689045,37.5559675754759,1141058500
"209","고관한복촬영소",NA,"음식","커피점/카페","커피전문점/카페/다방","명동","서울특별시 중구 명동8나길 30",126.983324775738,37.5614074024617,1114055000
"210","미스터프랭크",NA,"음식","커피점/카페","커피전문점/카페/다방","성내1동","서울특별시 강동구 성내로6길 42",127.121806067697,37.5280804019641,1174064000
"211","폴바셋","올림픽공원북2문점","음식","커피점/카페","커피전문점/카페/다방","성내1동","서울특별시 강동구 강동대로 199",127.128684657215,37.5242117500215,1174064000
"212","빽다방외대역점","외대역점","음식","커피점/카페","커피전문점/카페/다방","이문1동","서울특별시 동대문구 휘경로 17",127.062159678677,37.5957770804947,1123074000
"213","TWOSME+",NA,"음식","커피점/카페","커피전문점/카페/다방","압구정동","서울특별시 강남구 도산대로 323",127.036996269202,37.5228870114434,1168054500
"214","24h스터디모임카페",NA,"음식","커피점/카페","커피전문점/카페/다방","청룡동","서울특별시 관악구 남부순환로218길 36",126.950093900042,37.4797881275825,1162059500
"215","메이드커피",NA,"음식","커피점/카페","커피전문점/카페/다방","목1동","서울특별시 양천구 목동서로 221",126.870747706739,37.527694664839,1147051000
"216","데미타스커피",NA,"음식","커피점/카페","커피전문점/카페/다방","목1동","서울특별시 양천구 목동동로 233-1",126.871554250266,37.5274771147,1147051000
"217","SELECTOCOFFEE",NA,"음식","커피점/카페","커피전문점/카페/다방","구로3동","서울특별시 구로구 디지털로26길 5",126.89346712375,37.4816050678561,1153054000
"218","로씨",NA,"음식","커피점/카페","커피전문점/카페/다방","장안1동","서울특별시 동대문구 한천로 42",127.061707550264,37.565939882897,1123065000
"219","붐커피",NA,"음식","커피점/카페","커피전문점/카페/다방","양재2동","서울특별시 서초구 마방로6길 28",127.04251285039,37.4745000979962,1165065200
"220","행복한타로사주",NA,"음식","커피점/카페","사주카페","신촌동","서울특별시 서대문구 이화여대5길 11",126.945054516058,37.5582964338005,1141058500
"221","또봄",NA,"음식","커피점/카페","커피전문점/카페/다방","명일2동","서울특별시 강동구 상암로67길 35",127.155614858808,37.5478979331773,1174054000
"222","MMTH",NA,"음식","커피점/카페","커피전문점/카페/다방","역삼1동","서울특별시 강남구 테헤란로4길 6",127.029459607276,37.4977219681228,1168064000
"223","투앤쓰리카페",NA,"음식","커피점/카페","커피전문점/카페/다방","구로3동","서울특별시 구로구 디지털로31길 38-21",126.893699961912,37.4865179558948,1153054000
"224","lamp",NA,"음식","커피점/카페","커피전문점/카페/다방","수서동","서울특별시 강남구 광평로 280",127.103094324391,37.4873110374136,1168075000
"225","할러스커피",NA,"음식","커피점/카페","커피전문점/카페/다방","종로1.2.3.4가동","서울특별시 종로구 종로 113",126.990116810892,37.5705752347175,1111061500
"226","예설",NA,"음식","커피점/카페","커피전문점/카페/다방","광장동","서울특별시 광진구 아차산로73길 25",127.103374031411,37.5461792442415,1121581000
"227","ceccoBeppe카페",NA,"음식","커피점/카페","커피전문점/카페/다방","서초3동","서울특별시 서초구 서초대로40길 49",127.008217489212,37.4894270367722,1165053000
"228","빽다방커피",NA,"음식","커피점/카페","커피전문점/카페/다방","서초1동","서울특별시 서초구 서초중앙로22길 25",127.015446867958,37.4934611599069,1165051000
"229","엠키친앤카페",NA,"음식","커피점/카페","커피전문점/카페/다방","전농1동","서울특별시 동대문구 왕산로 226",127.047629036851,37.5817035683923,1123056000
"230","데니스커피남강점","커피남강점","음식","커피점/카페","커피전문점/카페/다방","난곡동","서울특별시 관악구 난곡로 195",126.91900678481,37.4723354268093,1162077500
